Description,NES,p.adjust,cell_type,negLog_padjust
GOBP ION HOMEOSTASIS,-1.8641388427766301,0.008875825008701122,allECs,2.0517912686870603
GOBP TOLL LIKE RECEPTOR SIGNALING PATHWAY,-2.0386151866474687,0.008980373648660342,allECs,2.0467055931572578
GOBP REGULATION OF PHAGOCYTOSIS,-2.0055426980950073,0.009595041479703359,allECs,2.0179531434540605
GOBP GLIOGENESIS,-2.0565818570645336,0.00961966163229463,allECs,2.0168402038261934
GOBP REGULATED EXOCYTOSIS,-1.9597779222110479,0.00961966163229463,allECs,2.0168402038261934
GOBP NEGATIVE REGULATION OF INTRACELLULAR SIGNAL TRANSDUCTION,-1.8874329830724283,0.00961966163229463,allECs,2.0168402038261934
GOBP EPITHELIUM DEVELOPMENT,-1.8550048097161098,0.00961966163229463,allECs,2.0168402038261934
GOBP CALCIUM MEDIATED SIGNALING,-2.061283494453292,0.009639386953719338,allECs,2.015950585504111
GOBP NEGATIVE REGULATION OF PHOSPHORYLATION,-1.8776647561365416,0.010350277552477713,allECs,1.9850480040337972
GOBP EXOCYTOSIS,-1.9819820525873215,0.010698722277708374,allECs,1.9706680859479657
GOBP RESPONSE TO EXTRACELLULAR STIMULUS,-1.868506380429775,0.010698722277708374,allECs,1.9706680859479657
GOBP MUSCLE STRUCTURE DEVELOPMENT,-1.8753721222192155,0.010928169853912345,allECs,1.9614525634755378
GOBP CELLULAR RESPONSE TO INSULIN STIMULUS,-1.9568289222374549,0.011001451125117015,allECs,1.958550026290379
GOBP POSITIVE REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,-2.0301994068043863,0.011246166499675936,allECs,1.9489954910422285
GOBP POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION,-1.9780916930799972,0.011246166499675936,allECs,1.9489954910422285
GOBP DIVALENT INORGANIC CATION HOMEOSTASIS,-1.9211810334512496,0.011591082119405958,allECs,1.9358760173108724
GOBP NEGATIVE REGULATION OF TRANSPORT,-1.9008850431666098,0.011649388416532246,allECs,1.9336968741484541
GOBP REGULATION OF REGULATED SECRETORY PATHWAY,-2.012057858201581,0.011956304673556583,allECs,1.9224030266907604
GOBP NEGATIVE REGULATION OF PROTEIN MODIFICATION PROCESS,-1.9039186984138752,0.011974267750120723,allECs,1.92175103505789
GOBP NEGATIVE REGULATION OF BIOSYNTHETIC PROCESS,-1.6459808126098383,0.012009160878444797,allECs,1.9204873371926494
GOBP LEUKOCYTE MEDIATED CYTOTOXICITY,-1.9680671708947879,0.012108129994567465,allECs,1.9169229250444813
GOBP POSITIVE REGULATION OF PHOSPHORUS METABOLIC PROCESS,-1.803620216312354,0.01246337784519089,allECs,1.9043642385181363
GOBP REGULATION OF VIRAL PROCESS,-1.9513394007539864,0.013086590284749745,allECs,1.8831734942754796
GOBP CELL CELL SIGNALING,-1.7387662891485647,0.01392735235145023,allECs,1.8561314369460868
GOBP REGULATION OF RESPONSE TO CYTOKINE STIMULUS,-1.9492022576815058,0.01465330801035384,allECs,1.8340643214895764
GOBP B CELL DIFFERENTIATION,-1.928053457404656,0.015035556827558428,allECs,1.8228804835822183
GOBP REGULATION OF CELL SHAPE,-1.9723282014107728,0.01576781165731889,allECs,1.8022285762397514
GOBP POSITIVE REGULATION OF SIGNALING,-1.6141818934946308,0.01577675538744185,allECs,1.8019823079845174
GOBP MAINTENANCE OF LOCATION,-1.8302742239049947,0.015905307340676408,allECs,1.7984579345371128
GOBP PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,-1.9109383831733364,0.01705387600862005,allECs,1.7681768989091786
GOBP REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION,-1.8893848105001478,0.01705387600862005,allECs,1.7681768989091786
GOBP HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION,-1.9215490022835304,0.017550244942312155,allECs,1.7557168178675464
GOBP STRESS ACTIVATED PROTEIN KINASE SIGNALING CASCADE,-1.8661045237157685,0.01762598700626567,allECs,1.7538465543721429
GOBP NEGATIVE REGULATION OF LOCOMOTION,-1.9103501208875584,0.018174143640288735,allECs,1.740546043800929
GOBP NEGATIVE REGULATION OF NF KAPPAB TRANSCRIPTION FACTOR ACTIVITY,-1.9133280577283882,0.019229791310093232,allECs,1.7160254288851151
GOBP HEPATICOBILIARY SYSTEM DEVELOPMENT,-1.9080288208272111,0.01945499398002628,allECs,1.7109688992442929
GOBP EPIDERMIS DEVELOPMENT,-1.8934634561833223,0.019728544996700875,allECs,1.704904943293428
GOBP FAT CELL DIFFERENTIATION,-1.9168170353978224,0.0197649830885966,allECs,1.7041035529138424
GOBP POSITIVE REGULATION OF SMALL MOLECULE METABOLIC PROCESS,-1.9061281772819303,0.01982442942193168,allECs,1.7027993035045603
GOBP RESPONSE TO ENDOGENOUS STIMULUS,-1.571494375080393,0.02048484422078042,allECs,1.6885673343377707
GOBP SECRETION,-1.7384800937468805,0.021347235473353765,allECs,1.6706583593464943
GOBP NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION,-1.9103601537716068,0.021696632895922184,allECs,1.6636076591553208
GOBP REGULATION OF SIGNALING RECEPTOR ACTIVITY,-1.8621495281237916,0.0217695407943847,allECs,1.6621507318485775
GOBP REGULATION OF SECRETION,-1.8223724590506918,0.022181798909292824,allECs,1.6540032361535348
GOBP EPITHELIAL TUBE MORPHOGENESIS,-1.9190101284830525,0.02270266810626644,allECs,1.6439230998229157
GOBP NEGATIVE REGULATION OF SECRETION,-1.8738581174173043,0.02280299144643641,allECs,1.6420081756548195
GOBP DEFENSE RESPONSE TO BACTERIUM,-1.9287847809229255,0.022844023135213276,allECs,1.6412274086766594
GOBP CELLULAR RESPONSE TO STRESS,-1.5685693432925263,0.02298690815586845,allECs,1.6385194393938611
GOBP SKIN DEVELOPMENT,-1.8999628335832988,0.023275555273254315,allECs,1.6330999494772855
GOBP TISSUE REMODELING,-1.876479838412943,0.024257391573076707,allECs,1.615155901174479
GOBP POSITIVE REGULATION OF PHAGOCYTOSIS,-1.8859984994476942,0.024624327391694924,allECs,1.6086356233304442
GOBP TYPE I INTERFERON PRODUCTION,-1.8526937496158289,0.024624327391694924,allECs,1.6086356233304442
GOBP ANION TRANSPORT,-1.8514764373457655,0.024624327391694924,allECs,1.6086356233304442
GOBP REGULATION OF TRANSPORT,-1.58968198639434,0.02475274448651102,allECs,1.606376641204452
GOBP POSITIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION,-1.8457979747574131,0.025210869315827104,allECs,1.5984121788155192
GOBP ANTIGEN PROCESSING AND PRESENTATION,-1.9075334237944468,0.02589921997170286,allECs,1.5867133157290383
GOBP CONNECTIVE TISSUE DEVELOPMENT,-1.865369553787907,0.02589921997170286,allECs,1.5867133157290383
GOBP POSITIVE REGULATION OF PROTEIN PHOSPHORYLATION,-1.7183380129375603,0.027990829662972845,allECs,1.5529842286252673
GOBP VIRAL PROCESS,-1.8018996239587333,0.02930411776883995,allECs,1.5330713489758294
GOBP EXPORT FROM CELL,-1.7436462808219346,0.02930411776883995,allECs,1.5330713489758294
GOBP ANION TRANSMEMBRANE TRANSPORT,-1.8408009818534146,0.029304903438960476,allECs,1.533059705300814
GOBP REGULATION OF RESPONSE TO BIOTIC STIMULUS,-1.8319400748701704,0.029735074772763544,allECs,1.5267309650726313
GOBP CELL KILLING,-1.8049145325744116,0.030182015717367335,allECs,1.5202517590701505
GOBP POSITIVE REGULATION OF PROTEIN MODIFICATION PROCESS,-1.70326238365396,0.03176655621965589,allECs,1.498029864048095
GOBP IMPORT ACROSS PLASMA MEMBRANE,-1.808916284605927,0.03198582288425964,allECs,1.4950424719123034
GOBP REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,-1.8048894279341077,0.03227685550565299,allECs,1.491108781975464
GOBP RECEPTOR SIGNALING PATHWAY VIA STAT,-1.877357382719232,0.03257789758480373,allECs,1.4870769463252438
GOBP CARBOXYLIC ACID TRANSPORT,-1.8455743236239146,0.0336085908215098,allECs,1.4735496967323198
GOBP NEGATIVE REGULATION OF GENE EXPRESSION,-1.6990897688967461,0.033725661589247405,allECs,1.4720395221085052
GOBP REGULATION OF ION TRANSPORT,-1.7722349996610367,0.035201308522025965,allECs,1.453441192393093
GOBP BIOLOGICAL PROCESS INVOLVED IN SYMBIOTIC INTERACTION,-1.8287566301808185,0.0358740698797227,allECs,1.4452193502256314
GOBP POSITIVE REGULATION OF TRANSPORT,-1.605739548505607,0.0358740698797227,allECs,1.4452193502256314
GOBP NEGATIVE REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,-1.7905227831859245,0.03769158051923545,allECs,1.4237556509189098
GOBP PEPTIDYL TYROSINE MODIFICATION,-1.795221704761947,0.03869551807512253,allECs,1.4123393344116804
GOBP REGULATION OF ERBB SIGNALING PATHWAY,-1.8256904577105606,0.03881071761101748,allECs,1.4110483270712766
GOBP EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,-1.7920267121857811,0.04073601790393926,allECs,1.3900214271490743
GOBP MACROPHAGE DIFFERENTIATION,-1.7786226257888127,0.04076747232610863,allECs,1.3896862149362168
GOBP REGULATION OF CELLULAR RESPONSE TO STRESS,-1.6786831059708145,0.040951651877108926,allECs,1.3877285753041977
GOBP REGULATION OF MACROAUTOPHAGY,-1.809536763713246,0.04149995918729271,allECs,1.3819523303901309
GOBP POSITIVE REGULATION OF ION TRANSPORT,-1.8269135864539232,0.04217168639208272,allECs,1.37497903175412
GOBP NEGATIVE REGULATION OF NUCLEOBASE CONTAINING COMPOUND METABOLIC PROCESS,-1.5674311660531968,0.04413925927469769,allECs,1.3551749592489137
GOBP CELLULAR RESPONSE TO ENDOGENOUS STIMULUS,-1.5488359070285282,0.044311931608249505,allECs,1.353479318157969
GOBP POSITIVE REGULATION OF PROTEIN METABOLIC PROCESS,-1.564409705757326,0.04448978535485613,allECs,1.3517396895413785
GOBP REGULATION OF MIRNA TRANSCRIPTION,-1.8130300128989003,0.04472194199015706,allECs,1.3494793460586367
GOBP POSITIVE REGULATION OF INFLAMMATORY RESPONSE,-1.7840170833595106,0.048088367685706214,allECs,1.3179599643926503
GOBP ORGANIC ACID TRANSPORT,-1.7700927124405301,0.048088367685706214,allECs,1.3179599643926503
GOBP REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,-1.7468577484630194,0.048088367685706214,allECs,1.3179599643926503
GOBP TUBE MORPHOGENESIS,-1.6306101095251944,0.048088367685706214,allECs,1.3179599643926503
GOBP RESPONSE TO ABIOTIC STIMULUS,-1.6073669231699803,0.048088367685706214,allECs,1.3179599643926503
GOBP RESPONSE TO HORMONE,-1.6285661094091552,0.04986141917900315,allECs,1.3022353645639237
GOBP TISSUE DEVELOPMENT,-2.3484868617537966,0.00650286299867821,EC1.1,2.1868953955453567
GOBP POSITIVE REGULATION OF CYTOKINE PRODUCTION,-2.591787229037733,0.008723959793721724,EC1.1,2.0592863446299066
GOBP REGULATION OF IMMUNE SYSTEM PROCESS,-2.4165429826137674,0.008723959793721724,EC1.1,2.0592863446299066
GOBP CYTOKINE PRODUCTION,-2.4709057761694155,0.011577434254389663,EC1.1,1.9363876765864423
GOBP LEUKOCYTE DIFFERENTIATION,-2.4688662820518252,0.012359499148357366,EC1.1,1.9079991280750248
GOBP RESPONSE TO CYTOKINE,-2.356783068342414,0.014619545387305373,EC1.1,1.8350661320877617
GOBP IMMUNE SYSTEM DEVELOPMENT,-2.2628217303295726,0.014619545387305373,EC1.1,1.8350661320877617
GOBP REGULATION OF CELL POPULATION PROLIFERATION,-2.1280202989250494,0.014619545387305373,EC1.1,1.8350661320877617
GOBP MONONUCLEAR CELL DIFFERENTIATION,-2.358980366194099,0.02415453772707106,EC1.1,1.6170012696866012
GOBP CIRCULATORY SYSTEM DEVELOPMENT,-2.041549789694192,0.02770737326411499,EC1.1,1.5574046445885
GOBP VASCULATURE DEVELOPMENT,-2.1305862352592175,0.0363601064304259,EC1.1,1.4393748542157736
GOBP ANIMAL ORGAN MORPHOGENESIS,-2.159653821357155,0.03674880146399324,EC1.1,1.434756820554267
GOBP LOCOMOTION,-1.9145665463006998,0.03674880146399324,EC1.1,1.434756820554267
GOBP CELL MIGRATION,-2.096535695011817,0.040287418842869245,EC1.1,1.3948305563447547
GOBP REGULATION OF CELL CYCLE,-2.0506475834946976,0.040287418842869245,EC1.1,1.3948305563447547
GOBP CYTOKINE MEDIATED SIGNALING PATHWAY,-2.2662995543287465,0.046077088899853166,EC1.1,1.3365149669691097
GOBP DEFENSE RESPONSE,-2.339530572064806,3.52885478252994e-5,EC1.2,4.452366213117378
GOBP BIOLOGICAL PROCESS INVOLVED IN INTERSPECIES INTERACTION BETWEEN ORGANISMS,-2.336273774661301,3.52885478252994e-5,EC1.2,4.452366213117378
GOBP POSITIVE REGULATION OF CELL CELL ADHESION,-2.783265370060003,5.759157121461175e-5,EC1.2,4.239641072876111
GOBP REGULATION OF CELL CELL ADHESION,-2.5865791601122528,8.043530076888514e-5,EC1.2,4.09455330990221
GOBP CELL CELL ADHESION,-2.473629853015192,8.043530076888514e-5,EC1.2,4.09455330990221
GOBP POSITIVE REGULATION OF CELL ADHESION,-2.599929740410682,8.708862700934187e-5,EC1.2,4.060038556238959
GOBP REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,-2.587999541894884,8.708862700934187e-5,EC1.2,4.060038556238959
GOBP CELLULAR RESPONSE TO LIPID,-2.4443240012143583,1.2303805685157467e-4,EC1.2,3.909960536330863
GOBP REGULATION OF CELL ADHESION,-2.4266879297495643,1.2303805685157467e-4,EC1.2,3.909960536330863
GOBP BIOLOGICAL ADHESION,-2.2120303304250295,1.2303805685157467e-4,EC1.2,3.909960536330863
GOBP REGULATION OF ANATOMICAL STRUCTURE MORPHOGENESIS,-2.4339043073317477,1.4661665246538608e-4,EC1.2,3.8338167004785983
GOBP CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN,-2.616783737389308,1.8203509171016972e-4,EC1.2,3.7398448830751527
GOBP DEFENSE RESPONSE TO OTHER ORGANISM,-2.350597499282892,1.8203509171016972e-4,EC1.2,3.7398448830751527
GOBP ANATOMICAL STRUCTURE FORMATION INVOLVED IN MORPHOGENESIS,-2.261330680417742,1.8203509171016972e-4,EC1.2,3.7398448830751527
GOBP REGULATION OF CELL POPULATION PROLIFERATION,-2.163041457405259,3.161051421997635e-4,EC1.2,3.5001684392733035
GOBP REGULATION OF RESPONSE TO EXTERNAL STIMULUS,-2.2781349250976244,3.97127147650923e-4,EC1.2,3.4010704235077664
GOBP CELLULAR RESPONSE TO BIOTIC STIMULUS,-2.50007464999501,4.1535878479708447e-4,EC1.2,3.38157659981641
GOBP RESPONSE TO VIRUS,-2.4408090170447707,4.1535878479708447e-4,EC1.2,3.38157659981641
GOBP INNATE IMMUNE RESPONSE,-2.321393263664053,4.184788775746493e-4,EC1.2,3.378326457824316
GOBP POSITIVE REGULATION OF RNA METABOLIC PROCESS,-2.055301548048112,4.575880574559837e-4,EC1.2,3.3395253186744895
GOBP IMMUNE RESPONSE,-2.059586875188296,4.7109005786257694e-4,EC1.2,3.326896061248889
GOBP POSITIVE REGULATION OF SIGNALING,-2.0964610350546047,5.314265617392643e-4,EC1.2,3.2745567424953665
GOBP GLAND DEVELOPMENT,-2.4253818872983888,6.880920468994217e-4,EC1.2,3.1623534617839755
GOBP LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,-2.5626979149728286,9.499396798231215e-4,EC1.2,3.022303971081342
GOBP LEUKOCYTE CELL CELL ADHESION,-2.36446858473077,9.499396798231215e-4,EC1.2,3.022303971081342
GOBP POSITIVE REGULATION OF DEVELOPMENTAL PROCESS,-2.040303239815098,9.499396798231215e-4,EC1.2,3.022303971081342
GOBP CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,-2.547331545024538,0.0010488790848120243,EC1.2,2.979274574557298
GOBP RESPONSE TO MOLECULE OF BACTERIAL ORIGIN,-2.3747371137511113,0.0010488790848120243,EC1.2,2.979274574557298
GOBP RESPONSE TO CYTOKINE,-2.14141900245869,0.0010488790848120243,EC1.2,2.979274574557298
GOBP CYTOKINE MEDIATED SIGNALING PATHWAY,-2.2728373313107992,0.0010724284613052336,EC1.2,2.9696316687438116
GOBP POSITIVE REGULATION OF LEUKOCYTE CELL CELL ADHESION,-2.402227860595042,0.001264491883311985,EC1.2,2.8980839540175833
GOBP POSITIVE REGULATION OF LOCOMOTION,-2.2506259239560067,0.0013045234267645193,EC1.2,2.884548117389207
GOBP RESPONSE TO BACTERIUM,-2.2402476377368026,0.0015695197876506764,EC1.2,2.804233204581125
GOBP POSITIVE REGULATION OF CELL POPULATION PROLIFERATION,-2.1732661913544526,0.0016654126540992303,EC1.2,2.778478139819074
GOBP POSITIVE REGULATION OF TRANSCRIPTION BY RNA POLYMERASE II,-2.0272446671549464,0.0017672085711183995,EC1.2,2.752712190764735
GOBP NEGATIVE REGULATION OF TRANSCRIPTION BY RNA POLYMERASE II,-2.1434022695165913,0.0019496941471377825,EC1.2,2.7100335120367003
GOBP LOCOMOTION,-1.9036621842968888,0.0021786106203208638,EC1.2,2.6618203835936205
GOBP POSITIVE REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,-2.336291550566281,0.0022314327304898177,EC1.2,2.6514162010114095
GOBP CELLULAR RESPONSE TO OXYGEN CONTAINING COMPOUND,-2.0166981847252203,0.0027678816809470546,EC1.2,2.557852478669785
GOBP POSITIVE REGULATION OF CELLULAR BIOSYNTHETIC PROCESS,-1.9037763414870728,0.0028117036461411554,EC1.2,2.551030455923942
GOBP POSITIVE REGULATION OF IMMUNE SYSTEM PROCESS,-2.0774612633625518,0.002994088605235762,EC1.2,2.5237353515562377
GOBP TUBE DEVELOPMENT,-2.062521543540077,0.002994088605235762,EC1.2,2.5237353515562377
GOBP POSITIVE REGULATION OF HEMOPOIESIS,-2.296952430169693,0.0033901090457538643,EC1.2,2.4697863321191846
GOBP POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,-2.2972795642786124,0.0036058163378433206,EC1.2,2.442996397827849
GOBP REGULATION OF MULTICELLULAR ORGANISMAL DEVELOPMENT,-2.003743888278856,0.0036058163378433206,EC1.2,2.442996397827849
GOBP CELLULAR RESPONSE TO VIRUS,-2.292986044260474,0.003696742090342259,EC1.2,2.432180847681786
GOBP POSITIVE REGULATION OF NUCLEOBASE CONTAINING COMPOUND METABOLIC PROCESS,-1.8418542545781356,0.003849618372937513,EC1.2,2.414582321593383
GOBP PROGRAMMED CELL DEATH,-1.8610353439009344,0.004131008169633779,EC1.2,2.383943946145815
GOBP TISSUE DEVELOPMENT,-1.9215407617929143,0.004190206323132555,EC1.2,2.3777645921191763
GOBP POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION,-2.209726342838123,0.004285584307253243,EC1.2,2.3679899569109577
GOBP REGULATION OF RESPONSE TO BIOTIC STIMULUS,-2.16247484068562,0.004285584307253243,EC1.2,2.3679899569109577
GOBP POSITIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS,-2.1101789092364056,0.004285584307253243,EC1.2,2.3679899569109577
GOBP TUBE MORPHOGENESIS,-2.0289431253793477,0.004285584307253243,EC1.2,2.3679899569109577
GOBP RESPONSE TO LIPID,-2.0747582063417496,0.004330209315970987,EC1.2,2.363491109980575
GOBP INFLAMMATORY RESPONSE,-2.0459314455344555,0.004330209315970987,EC1.2,2.363491109980575
GOBP POSITIVE REGULATION OF CELL DIFFERENTIATION,-2.032539414002826,0.004330209315970987,EC1.2,2.363491109980575
GOBP HEPATICOBILIARY SYSTEM DEVELOPMENT,-2.312237739694774,0.004393414065134727,EC1.2,2.3571978639486852
GOBP NEGATIVE REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,-2.1943045665044605,0.004393414065134727,EC1.2,2.3571978639486852
GOBP REGULATION OF IMMUNE SYSTEM PROCESS,-1.8786124578908476,0.004393414065134727,EC1.2,2.3571978639486852
GOBP INTRACELLULAR RECEPTOR SIGNALING PATHWAY,-2.2175813990160553,0.004452596652482465,EC1.2,2.3513866445353058
GOBP POSITIVE REGULATION OF MULTICELLULAR ORGANISMAL PROCESS,-1.8519464743851053,0.004579962804148102,EC1.2,2.339138049074477
GOBP REGULATION OF T CELL ACTIVATION,-2.1199479592461277,0.00623634001493632,EC1.2,2.205070214428509
GOBP NEGATIVE REGULATION OF BIOSYNTHETIC PROCESS,-1.8663201226567838,0.0063638799354385,EC1.2,2.196278022593717
GOBP T CELL ACTIVATION,-2.061898130967559,0.00646110290656688,EC1.2,2.1896933418574878
GOBP REGULATION OF CELL DEATH,-1.8709921840488806,0.00646110290656688,EC1.2,2.1896933418574878
GOBP INTERFERON GAMMA PRODUCTION,-2.2320349510072925,0.006933801520866128,EC1.2,2.1590285941227014
GOBP EPITHELIAL CELL PROLIFERATION,-2.123438511822015,0.007080941440082548,EC1.2,2.1499089972464263
GOBP POSITIVE REGULATION OF IMMUNE EFFECTOR PROCESS,-2.1881384765755203,0.007081351532349082,EC1.2,2.149883845837848
GOBP RESPONSE TO OXYGEN CONTAINING COMPOUND,-1.8680603266871227,0.007081351532349082,EC1.2,2.149883845837848
GOBP EPITHELIUM DEVELOPMENT,-2.014244396609157,0.007148855147186117,EC1.2,2.1457635026842095
GOBP CELL MIGRATION,-1.8473840661966971,0.007773851972541634,EC1.2,2.1093637333369117
GOBP REGULATION OF CELL DIFFERENTIATION,-1.8446290492782922,0.00787447405465118,EC1.2,2.1037784436070175
GOBP POSITIVE REGULATION OF CYTOKINE PRODUCTION,-2.073544758399985,0.008609090672076736,EC1.2,2.0650427181113766
GOBP REGULATION OF CELL MORPHOGENESIS,-2.127747546490457,0.009196385872222181,EC1.2,2.0363828144078733
GOBP PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,-2.1119772272706046,0.009196385872222181,EC1.2,2.0363828144078733
GOBP CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,-2.2078458313794433,0.009437027311363312,EC1.2,2.0251647880735097
GOBP TAXIS,-1.9749263790132543,0.009437027311363312,EC1.2,2.0251647880735097
GOBP SMOOTH MUSCLE CELL PROLIFERATION,-2.0903283286970997,0.009967976356522521,EC1.2,2.00139300080569
GOBP NEGATIVE REGULATION OF CELL DEATH,-1.905166562223888,0.010747496254554947,EC1.2,1.968692697560237
GOBP MORPHOGENESIS OF AN EPITHELIUM,-2.0352933622439404,0.010772301887411,EC1.2,1.9676914842431095
GOBP NEUTROPHIL CHEMOTAXIS,-2.241330630494503,0.010990920556510549,EC1.2,1.9589659312462264
GOBP REACTIVE NITROGEN SPECIES METABOLIC PROCESS,-2.1271141910971534,0.011190942938120592,EC1.2,1.9511333186933224
GOBP POSITIVE REGULATION OF GENE EXPRESSION,-1.8723421230342105,0.011331385268289113,EC1.2,1.94571699414379
GOBP POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION,-2.1405942686211152,0.011756816691595975,EC1.2,1.9297102531256147
GOBP NEGATIVE REGULATION OF CELL POPULATION PROLIFERATION,-1.9257670082289893,0.011756816691595975,EC1.2,1.9297102531256147
GOBP LEUKOCYTE DIFFERENTIATION,-1.9225239837579258,0.011780887731325993,EC1.2,1.9288219826991593
GOBP POSITIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS,-2.2279581846770724,0.012336759146350509,EC1.2,1.9087989140234285
GOBP REGULATION OF VASCULATURE DEVELOPMENT,-2.084371096805696,0.012336759146350509,EC1.2,1.9087989140234285
GOBP CELLULAR HOMEOSTASIS,-1.931339393839848,0.012336759146350509,EC1.2,1.9087989140234285
GOBP CELLULAR RESPONSE TO ORGANIC CYCLIC COMPOUND,-1.9589124831343265,0.012887216441707242,EC1.2,1.8898408774140836
GOBP PEPTIDYL AMINO ACID MODIFICATION,-1.835600265037289,0.01298105858719283,EC1.2,1.886689889983228
GOBP DEFENSE RESPONSE TO SYMBIONT,-2.0806808559087493,0.01345855579058824,EC1.2,1.871001540842313
GOBP MAPK CASCADE,-1.9020296341115437,0.01345855579058824,EC1.2,1.871001540842313
GOBP REGULATION OF IMMUNE RESPONSE,-1.8502303541616754,0.01416467176320374,EC1.2,1.8487934848979406
GOBP POSITIVE REGULATION OF MOLECULAR FUNCTION,-1.75531025172989,0.01416467176320374,EC1.2,1.8487934848979406
GOBP CYTOKINE PRODUCTION,-1.9185331816811673,0.014167038854073256,EC1.2,1.8487209150119162
GOBP REGULATION OF PEPTIDYL SERINE PHOSPHORYLATION,-2.1442946498460267,0.014401615451374835,EC1.2,1.8415887896917187
GOBP NEUTROPHIL MIGRATION,-2.12370401041353,0.015417898658567197,EC1.2,1.8119748132614752
GOBP CELL CHEMOTAXIS,-1.9852764238778473,0.01667647419178712,EC1.2,1.777895764304401
GOBP REGULATION OF DEFENSE RESPONSE,-1.8779182973066528,0.0168378000416833,EC1.2,1.7737146522764478
GOBP REGULATION OF INTRACELLULAR SIGNAL TRANSDUCTION,-1.7666520281178715,0.01754822586372889,EC1.2,1.7557667844141265
GOBP REGULATION OF CELLULAR COMPONENT MOVEMENT,-1.7972213172388634,0.017559093843075625,EC1.2,1.7554979001102313
GOBP T CELL RECEPTOR SIGNALING PATHWAY,-2.060529217197392,0.01762860554511088,EC1.2,1.7537820398285946
GOBP REGULATION OF LEUKOCYTE DIFFERENTIATION,-1.946498132661101,0.01762860554511088,EC1.2,1.7537820398285946
GOBP BLOOD VESSEL MORPHOGENESIS,-1.8805279982499616,0.01762860554511088,EC1.2,1.7537820398285946
GOBP CELL MORPHOGENESIS,-1.7929332361299006,0.01762860554511088,EC1.2,1.7537820398285946
GOBP PROTEIN LOCALIZATION TO CHROMOSOME,2.1050589317912527,0.017988510711915092,EC1.2,1.7450047908718307
GOBP RESPONSE TO INTERLEUKIN 1,-1.9697651734577044,0.018506562506739932,EC1.2,1.7326742415924992
GOBP TYPE I INTERFERON PRODUCTION,-2.085564223134245,0.018729200862675564,EC1.2,1.7274807527013443
GOBP MYELOID LEUKOCYTE DIFFERENTIATION,-1.990234574366764,0.018894970246042267,EC1.2,1.723653787631054
GOBP POSITIVE REGULATION OF INTRACELLULAR SIGNAL TRANSDUCTION,-1.8442547544973782,0.018894970246042267,EC1.2,1.723653787631054
GOBP ENDOTHELIUM DEVELOPMENT,-2.1215353131810604,0.018921000999358294,EC1.2,1.7230558913487068
GOBP ENSHEATHMENT OF NEURONS,-2.0644537471023856,0.020438048572504405,EC1.2,1.6895605730505985
GOBP NEGATIVE REGULATION OF CELL CELL ADHESION,-1.9664111689956494,0.020438048572504405,EC1.2,1.6895605730505985
GOBP HOMEOSTATIC PROCESS,-1.7114874751399656,0.020445266076956372,EC1.2,1.6894072331163958
GOBP GRANULOCYTE CHEMOTAXIS,-2.0795393073489645,0.020908609064633342,EC1.2,1.6796748574571678
GOBP RESPONSE TO CHEMOKINE,-2.0843611831009863,0.021426690332891327,EC1.2,1.669044906940812
GOBP REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,-2.0895567741653847,0.02178250555235598,EC1.2,1.6618921665923032
GOBP POSITIVE REGULATION OF CELL ACTIVATION,-1.8533720965305185,0.021962186909943563,EC1.2,1.6583244166976983
GOBP RESPONSE TO INTERFERON GAMMA,-2.1117718737066817,0.02337791112114208,EC1.2,1.6311942968136146
GOBP POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,-2.0430047296283735,0.02337791112114208,EC1.2,1.6311942968136146
